snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
19.8562285648951,10.34871587361371,0.0,0.0,9.19650520880669,1.0107563209224621,0.0,0.0,0.014814814814814815,16QAM,4,0.9866933110110168,0,,-1
18.756208173677088,11.863385066211961,0.0,0.0,8.749862863759098,0.5657652353005753,0.0,0.0,0.025000000000000005,16QAM,4,0.5650047216707302,0,,-1
23.834135837174607,22.27210116562798,0.004166666666666667,0.5,5.593807801451296,1.5909035301326835,0.008333333333333333,0.01076388888888889,0.008333333333333333,64QAM,6,1.6184978333478481,1,-13.916384248515744,-5
23.174082571469814,8.74481633125663,0.0,0.0,6.142512650779163,1.9042359444211605,0.0,0.001736111111111111,0.005324074074074074,64QAM,6,1.8893217830140487,1,-27.323035912367136,26
0.1059488515743634,125.89106873673347,0.2,1.0,60.49304946341688,1.045799730209922,0.19583333333333333,0.3,0.3717592592592593,QPSK,2,1.0189542644424638,1,-11.154306372747076,-18
9.759423199982196,34.35585400677041,0.0020833333333333333,0.25,30.848471578617435,0.8215671821064412,0.002777777777777778,0.0923611111111111,0.1796296296296296,QPSK,2,0.84103805737425,0,,-1
0.4387268367799746,113.46948410726243,0.12916666666666668,1.0,57.85607329394622,0.37981825958504617,0.1715277777777778,0.2965277777777778,0.3678240740740741,QPSK,2,0.40982267100741204,0,,-1
6.543732714640723,61.7398732940679,0.027083333333333334,1.0,32.02143269206845,1.4911601328386537,0.030555555555555558,0.13680555555555554,0.24583333333333335,QPSK,2,1.7896163479878935,0,,-1
3.4440974382259713,86.80054187750414,0.09791666666666667,1.0,48.383706143611185,1.3130656579725684,0.09722222222222222,0.23715277777777777,0.3155092592592593,QPSK,2,1.3023939384828893,1,-11.409418420149052,8
0.9658396005986658,88.80352337922307,0.15416666666666665,1.0,52.702493662439366,1.230142080259188,0.17291666666666664,0.2833333333333333,0.3782407407407407,QPSK,2,1.106809189300198,0,,-1
2.1540019864610747,98.36641315812837,0.11041666666666668,1.0,55.66264123647511,0.8445414032140923,0.12152777777777778,0.24305555555555558,0.35787037037037034,QPSK,2,0.8369735440361064,1,-15.086875591188782,6
20.12887909853991,10.493719123665542,0.0,0.0,8.917581820271144,0.16181227761605316,0.0,0.0,0.012499999999999999,16QAM,4,0.16196303057329123,0,,-1
